PlayerID,Name,Age,Team,Nacionalidad,Position,PreferredFoot,Matches,Minutes,Goals,Assists,Shots,Passes,PassAccuracy,Tackles,Interceptions,Dribbles,Fouls,YellowCards,RedCards,ValueMercado,Wages,Height,Weight,SprintSpeed,Stamina,OverallRating,Potential,Recomendado_para_Scouting,stat_1,stat_2,stat_3,stat_4,stat_5,stat_6,stat_7,stat_8,stat_9,stat_10,stat_11,stat_12,stat_13,stat_14,stat_15,stat_16,stat_17,stat_18,stat_19,stat_20,stat_21,stat_22,stat_23,stat_24,stat_25,stat_26,stat_27,stat_28,stat_29,stat_30,stat_31,stat_32,stat_33,stat_34,stat_35,stat_36,stat_37,stat_38,stat_39,stat_40,stat_41,stat_42,stat_43,stat_44,stat_45,stat_46,stat_47,stat_48,stat_49,stat_50,stat_51,stat_52,stat_53,stat_54,stat_55,stat_56,stat_57,stat_58,stat_59,stat_60,stat_61,stat_62,stat_63,stat_64,stat_65,stat_66,stat_67,stat_68,stat_69,stat_70,stat_71
P100488,Player_0489,27,Laguna FC,México,FWD,Izquierdo,14,896,3.0,5.0,31,1081,84.78315691512596,22,9,19,7,1,0,,12.269912039642968,187.68738445069744,69.33569499863948,74.8167582272327,70.29768804294716,78,80,No,40.86,55.36,59.01,48.0,70.02,64.85,49.82,62.34,46.05,58.55,62.38,53.75,37.7,32.1,54.4,39.14,65.81,27.37,69.76,50.76,37.19,43.23,46.95,57.25,31.62,35.61,45.14,49.54,60.75,54.04,44.16,53.55,52.48,46.22,51.74,17.73,64.0,58.22,72.47,37.84,58.57,21.43,23.52,46.45,41.32,65.71,67.68,69.25,58.97,59.62,30.77,71.0,68.78,29.3,57.02,41.8,77.74,35.37,51.39,52.79,49.2,82.23,75.37,25.44,57.31,49.83,62.51,53.19,37.81,34.44,43.97
P100489,Player_0490,24,Atlético Norte,Perú,MID,Izquierdo,23,2047,2.0,2.0,22,1058,76.07919940879758,23,9,15,9,1,1,291.0,10.751116832747261,175.6246597556561,80.7574705391671,66.48427428292095,81.42630548986708,69,70,No,52.59,44.52,67.6,66.5,53.28,44.8,48.75,52.21,44.19,54.83,42.42,73.3,20.26,40.49,61.59,73.65,41.03,46.55,56.89,57.49,52.04,61.71,54.44,54.74,73.52,47.51,46.38,45.44,41.15,48.27,40.77,56.92,57.13,53.63,55.98,62.18,34.62,54.09,74.1,42.02,87.59,45.46,53.72,54.38,28.53,38.01,59.91,46.52,36.96,68.24,54.63,47.88,84.27,35.0,34.51,44.03,54.18,56.78,39.09,29.12,58.76,43.37,50.12,51.29,64.35,42.31,73.83,47.8,29.87,34.88,34.21
P100490,Player_0491,22,Deportivo Sol,Portugal,FWD,Derecho,19,1501,,6.0,43,1077,,17,4,12,12,1,0,167.0,2.409216821533942,166.2985802605604,74.16481271281573,64.51439730027924,73.62926666474874,68,70,No,76.72,66.89,37.8,53.06,54.36,46.68,40.43,38.67,43.69,61.06,44.62,48.51,32.65,42.88,53.44,24.99,65.67,41.11,76.44,56.3,22.48,54.16,45.23,54.35,74.25,60.57,46.61,29.05,63.09,57.65,67.37,47.86,54.43,46.31,51.3,27.28,54.77,55.74,42.44,59.1,63.09,71.0,34.7,60.04,70.07,44.74,70.92,39.11,51.05,24.09,21.99,26.7,71.28,38.37,38.4,56.12,38.85,68.07,77.95,16.68,57.8,19.09,29.6,57.16,35.84,53.91,50.47,25.28,59.86,54.48,50.58
P100491,Player_0492,22,City Club,España,MID,Derecho,18,1188,7.0,0.0,34,1116,73.22615766155077,19,13,15,7,0,0,378.0,5.098438499831893,187.92738411025869,76.57561402775848,61.16065797912194,57.04677530959752,71,80,No,63.6,37.04,56.3,40.94,61.49,62.68,75.16,43.61,52.18,62.06,59.88,12.68,39.69,58.55,46.85,62.17,65.63,46.8,59.01,71.84,65.28,38.44,47.22,50.41,35.97,66.05,40.33,48.48,66.08,43.24,44.95,55.07,43.87,72.99,36.27,15.58,62.64,44.64,37.89,55.76,56.29,38.57,67.8,62.93,79.62,43.12,52.34,53.5,45.1,56.05,57.18,57.18,45.1,46.86,41.49,38.74,49.04,72.75,80.59,69.71,43.04,56.12,19.3,47.67,44.17,78.12,53.91,50.76,48.97,45.64,57.97
P100492,Player_0493,22,Deportivo Sol,España,DEF,Izquierdo,20,1480,0.0,2.0,17,1164,85.79583591851943,17,9,14,5,1,0,3418.0,54.36485334738056,180.56887017448568,75.83649161687566,60.02836990940426,85.47056325080314,62,69,No,56.62,69.25,45.36,34.63,48.21,55.76,49.45,61.43,33.29,49.67,48.76,46.81,39.87,27.65,28.62,76.94,30.27,41.24,39.76,42.54,82.13,56.72,42.09,49.08,61.41,67.83,56.45,77.39,38.02,45.71,52.77,55.28,40.14,65.91,58.74,42.0,44.27,65.25,41.32,35.97,32.15,20.92,43.64,11.56,39.08,84.6,38.16,61.13,53.09,71.45,38.99,50.69,46.0,51.13,33.12,40.28,29.34,32.69,51.82,78.68,65.72,53.79,41.71,27.62,28.89,49.56,79.35,60.09,53.3,83.98,51.69
P100493,Player_0494,27,Real Verde,Perú,MID,Izquierdo,22,1914,3.0,1.0,31,1649,78.44784481347165,23,6,13,7,0,0,307.0,6.745996475929745,177.42318037606063,68.76959122410219,76.8628875215503,90.68532745287793,63,65,No,63.34,42.25,40.06,54.52,42.09,72.53,49.36,34.01,50.95,60.5,48.22,38.32,34.67,54.52,55.9,65.71,34.59,51.32,37.3,52.39,28.62,68.51,19.11,34.95,52.51,36.07,36.53,59.94,7.17,21.85,32.62,32.46,61.86,56.65,51.86,68.52,3.33,50.86,76.54,54.82,34.49,59.57,50.19,51.2,36.58,72.46,71.91,47.41,43.39,63.04,32.8,37.44,60.17,49.1,69.57,36.63,34.17,59.84,27.71,60.75,50.66,36.16,32.68,41.32,27.93,81.12,49.2,53.7,29.82,36.32,62.08
P100494,Player_0495,20,,Argentina,FWD,Izquierdo,16,1072,3.0,4.0,21,825,,22,14,19,8,0,0,,12.985618077509034,,62.157243412112656,54.6675372476092,86.10728135793244,59,65,No,51.59,47.84,35.98,43.68,50.69,16.72,65.65,21.29,46.85,65.57,49.68,57.75,69.21,62.32,53.94,91.51,28.58,56.13,58.67,23.28,40.81,34.29,50.74,44.2,79.44,66.65,54.57,49.34,16.51,24.14,56.55,53.09,23.5,59.27,43.77,33.36,53.53,58.53,39.91,59.54,38.5,41.99,12.57,55.05,25.21,35.15,42.31,66.51,41.64,67.56,27.35,57.32,62.73,48.76,66.07,44.98,51.04,8.67,42.42,33.06,63.99,62.39,67.69,14.76,52.75,55.0,21.81,28.21,82.28,61.32,44.66
P100495,Player_0496,29,Real Verde,Brasil,MID,Derecho,27,1647,3.0,1.0,27,636,79.89958911006622,19,8,17,11,2,0,1768.0,48.70952306217405,187.62676254357683,79.56341907536701,66.37856743260052,75.0973608691519,69,70,No,48.63,63.88,26.77,62.79,69.78,33.31,20.64,56.98,64.49,36.79,29.02,21.79,66.25,48.43,69.55,8.35,51.25,66.71,35.91,61.09,34.18,35.78,51.06,40.92,70.55,50.13,71.1,60.1,36.33,53.34,37.5,67.31,71.86,24.07,58.49,68.16,63.4,48.45,91.17,53.54,27.75,60.4,66.39,58.87,53.09,29.15,25.21,35.47,13.9,72.94,51.06,44.96,28.43,30.73,50.3,45.66,51.98,30.07,55.75,69.21,45.71,61.76,47.39,44.23,56.44,43.0,40.59,66.23,22.72,51.35,34.14
P100496,Player_0497,32,Deportivo Sol,Argentina,MID,Izquierdo,21,1764,1.0,2.0,21,1272,,13,10,14,7,2,0,796.0,16.17882746253509,176.06169400102422,72.9394992618976,75.29256720113861,68.98050004115375,78,87,No,31.51,35.34,43.21,58.22,57.76,65.65,30.29,42.45,48.24,77.17,24.14,53.52,48.43,19.24,63.89,37.34,68.7,37.51,42.81,68.36,39.96,58.56,22.59,53.5,57.4,66.07,52.7,34.14,41.11,24.82,41.03,48.78,54.7,31.53,63.04,48.22,63.22,75.99,40.61,51.53,36.67,41.89,43.38,45.67,48.62,66.59,34.51,48.85,60.1,68.34,30.38,59.99,39.14,55.16,49.07,52.9,57.6,37.17,55.04,60.49,43.65,34.34,21.72,46.2,67.69,44.03,52.61,53.87,71.47,18.77,64.15
P100497,Player_0498,25,Deportivo Sol,Perú,DEF,Derecho,17,1071,,1.0,34,1277,76.06862408242156,26,13,9,8,1,0,173.0,1.9942236350306832,173.11665178505186,71.60844045928992,62.410920382076156,72.55869807397998,71,80,No,37.35,53.59,62.48,18.63,50.5,45.1,42.68,31.64,35.31,52.07,38.91,35.41,49.08,37.74,48.95,48.42,52.82,35.93,62.72,61.27,49.34,54.87,56.5,58.36,57.5,56.88,54.21,55.63,17.75,32.97,58.25,33.98,50.14,37.73,53.4,2.15,54.18,47.73,35.45,63.45,75.24,17.8,40.0,27.2,23.45,51.42,33.83,33.82,38.55,48.88,66.61,54.81,54.45,37.36,63.18,66.0,63.1,38.57,61.9,68.18,62.34,47.28,37.38,52.77,42.32,5.47,40.24,53.88,56.52,73.03,70.46
P100498,Player_0499,26,Porto Azul,España,MID,Derecho,20,1460,3.0,2.0,13,755,76.81070778649273,22,11,8,7,0,0,252.0,12.018541377135833,178.83305547841104,79.29125056184358,62.664897038753004,63.667555523579324,65,69,No,39.54,55.34,30.0,9.29,54.19,75.85,40.54,46.61,37.14,49.37,44.27,49.38,34.53,46.44,37.26,17.96,60.87,53.91,50.63,55.93,26.64,70.61,48.09,65.76,28.86,44.82,76.27,61.29,29.27,58.32,40.43,32.62,40.53,52.19,51.74,36.99,47.49,34.72,48.13,55.83,25.56,31.36,40.35,57.85,32.55,61.47,32.27,35.29,43.46,41.33,37.83,29.65,26.06,61.81,49.98,74.81,49.39,55.93,70.81,58.49,44.71,41.81,55.2,57.31,56.15,47.45,43.52,57.12,48.12,29.56,39.19
P100499,Player_0500,20,Universidad A,Portugal,DEF,Derecho,22,1386,1.0,3.0,28,1113,72.71135224998032,25,14,15,7,1,0,501.0,23.371765046577984,170.49574095770964,66.9661663312911,70.53701015115443,77.70811561126771,74,75,Sí,53.58,56.54,26.78,32.57,45.34,55.31,41.02,50.47,42.13,36.45,43.39,54.61,57.49,44.79,72.2,39.52,53.8,43.82,37.43,36.57,48.6,27.03,55.74,56.07,59.55,75.09,54.88,34.28,43.69,50.34,46.53,35.76,39.69,56.07,59.89,43.42,53.54,29.02,34.01,49.04,29.74,52.73,28.65,68.72,69.39,71.12,35.99,62.12,40.79,21.76,38.7,63.54,54.45,41.24,47.0,41.01,47.7,70.57,44.3,77.26,34.68,58.17,64.24,29.89,54.63,30.02,77.71,69.52,59.9,50.36,42.2
P100500,Player_0501,22,Rangers,México,DEF,Derecho,25,1675,1.0,0.0,21,1434,77.69940494302394,28,17,12,4,1,0,,31.361480932035864,187.92502239829165,70.84953254702334,79.91378804602944,89.92446162607244,68,76,No,38.23,40.86,41.9,45.13,55.43,38.02,55.06,29.3,80.09,66.08,45.88,55.02,32.48,58.43,62.68,53.99,63.53,49.89,48.48,40.1,58.34,37.45,56.22,54.55,70.16,58.75,23.65,40.05,39.66,39.02,64.5,16.95,71.37,64.98,52.79,55.24,51.13,52.38,66.9,46.64,59.01,36.93,57.99,45.91,56.42,37.03,56.74,49.3,73.47,53.88,57.4,43.38,54.68,57.11,44.69,43.52,37.9,48.86,40.2,54.38,38.14,48.16,35.81,67.17,50.37,50.24,58.93,76.63,51.22,27.64,67.73
P100501,Player_0502,19,Rangers,Argentina,FWD,Izquierdo,19,1216,2.0,,20,851,,12,9,13,1,1,0,249.0,8.538681799287358,187.2044675025041,83.14668339493943,83.57149608892192,84.82228008936347,73,74,No,52.08,70.97,61.86,48.15,59.08,62.6,57.77,66.26,52.63,57.35,57.44,43.85,47.99,57.63,35.36,39.13,46.08,50.81,49.71,49.74,52.02,46.49,39.76,50.54,59.58,62.91,20.14,35.13,64.16,45.81,22.47,68.33,65.09,32.26,32.41,94.73,36.24,68.25,73.17,28.22,36.33,65.47,29.56,33.93,47.06,48.12,66.36,58.44,53.1,47.79,34.24,68.24,52.09,59.83,53.32,51.69,51.56,50.06,47.88,41.01,57.97,66.87,53.61,74.07,43.1,82.2,56.65,8.42,78.68,35.73,53.14
P100502,Player_0503,27,Laguna FC,Argentina,DEF,Derecho,11,979,1.0,1.0,17,1020,78.03894302975621,31,11,12,12,0,0,777.0,19.677913870731697,181.55728526858505,60.0,58.04386385271641,69.37813969557577,65,68,No,37.75,46.24,59.3,44.47,21.35,63.45,48.51,52.26,48.41,47.28,52.13,52.42,68.95,56.57,67.65,72.61,25.83,69.15,59.8,57.33,64.84,46.03,59.04,34.13,28.82,57.98,48.96,49.96,38.04,55.87,43.6,49.3,42.7,37.97,46.89,67.78,42.91,48.1,46.02,40.44,68.44,29.58,48.72,37.35,58.51,52.01,67.73,61.02,51.22,61.17,62.54,36.31,61.6,54.46,57.34,43.89,37.18,34.49,-1.12,39.36,86.59,62.34,54.78,64.42,46.1,44.12,45.65,38.96,40.19,49.76,50.97
P100503,Player_0504,30,Porto Azul,Brasil,FWD,Izquierdo,19,1482,4.0,2.0,28,1307,79.22325136084937,27,9,19,9,2,0,655.0,26.191141023246374,178.94828330592551,77.99585549413587,64.86116745172029,71.33423619670175,69,71,No,62.55,53.07,23.33,51.19,55.07,44.37,22.46,41.09,78.61,55.87,42.73,47.61,55.77,26.76,27.54,38.96,42.33,76.91,51.06,42.25,50.85,19.63,36.44,38.77,34.69,68.52,59.9,31.84,31.0,31.11,47.2,53.0,56.24,34.78,47.32,49.16,67.95,61.61,28.47,21.74,48.33,40.44,35.59,38.65,58.69,27.44,77.73,39.24,59.49,39.96,27.23,47.81,31.19,52.21,49.62,39.58,52.27,65.58,48.35,39.07,56.0,56.62,45.73,70.6,45.51,72.32,40.18,62.76,46.7,54.03,19.61
P100504,Player_0505,33,Laguna FC,Uruguay,MID,Izquierdo,17,1462,4.0,,31,1095,79.96463858880422,28,10,11,5,2,0,608.0,15.383060511423157,167.83579875644796,67.87312463174676,78.15777238539098,85.0079193451347,68,75,No,63.9,98.34,52.6,60.48,59.93,43.54,38.22,22.5,61.84,46.17,34.64,42.71,44.24,33.68,34.04,52.71,37.04,36.06,42.08,16.71,26.61,34.57,73.87,63.47,50.42,62.76,62.96,27.24,28.53,39.86,47.02,26.1,58.39,53.96,65.5,39.62,35.14,82.52,38.95,39.33,40.27,61.35,61.6,44.73,66.26,85.77,40.18,21.84,46.62,54.66,55.54,36.43,46.12,56.55,35.68,58.95,31.38,60.62,45.38,80.21,44.6,62.94,48.77,65.74,70.76,52.19,50.41,66.54,62.02,24.6,65.04
P100505,Player_0506,32,Deportivo Sol,Chile,GK,Derecho,17,1309,0.0,1.0,11,1359,95.8057184509655,20,16,14,10,0,0,1827.0,80.00178299618179,,68.66142674203296,87.5194225757399,72.58684126090316,74,80,No,59.79,72.21,61.66,52.82,67.24,55.57,35.37,43.68,48.73,59.16,39.21,52.58,50.71,52.46,61.03,43.33,35.93,47.4,26.5,57.81,57.3,52.96,30.58,35.69,74.47,46.15,61.07,89.37,45.53,57.46,48.83,59.84,57.79,57.81,72.4,39.11,52.93,49.23,34.44,52.62,67.22,28.22,65.26,56.25,63.84,50.53,94.98,56.38,53.29,51.4,38.55,45.93,43.51,59.04,64.68,66.67,44.46,29.86,61.38,37.47,68.04,58.16,59.15,40.36,45.34,42.98,66.62,35.8,64.2,63.61,47.82
P100506,Player_0507,32,Porto Azul,Chile,DEF,Izquierdo,20,1560,2.0,1.0,19,1162,68.40954793981282,16,11,20,7,2,0,1000.0,47.11089980957035,179.28035697869637,67.99674190065684,62.84644801771435,75.28807074341825,58,60,No,40.62,63.93,48.86,52.57,58.01,53.05,27.17,42.58,66.54,76.02,74.15,58.51,43.81,70.71,45.0,42.94,56.75,13.75,50.56,50.93,47.9,47.72,72.48,25.63,56.54,59.61,74.58,55.0,57.77,49.81,54.74,50.19,32.06,54.47,53.69,41.3,53.86,69.36,45.46,75.95,72.37,38.73,41.75,47.35,30.9,36.05,17.1,59.61,61.1,26.61,27.22,48.96,51.26,68.87,39.77,40.0,51.7,67.82,72.69,35.74,66.67,36.76,22.99,53.3,68.87,46.63,66.52,38.2,52.12,63.73,55.1
P100507,Player_0508,24,Atlético Norte,Chile,FWD,Izquierdo,26,1820,,5.0,40,826,82.75071575425089,25,11,18,11,0,0,142.0,4.32477441233485,165.1396945071031,60.0,68.69096602523102,75.99225632616145,78,79,No,57.08,44.18,46.88,64.69,46.21,22.84,47.81,39.97,31.44,70.37,53.11,64.57,26.77,45.14,63.69,57.09,68.64,43.17,51.72,52.93,54.24,51.53,43.61,61.83,59.86,53.62,39.37,45.8,26.93,43.0,50.39,64.34,40.34,43.09,63.93,68.61,46.73,59.7,37.44,52.69,49.49,33.93,54.65,43.11,76.13,40.88,24.7,51.0,60.64,45.78,56.67,61.76,44.82,89.03,46.26,78.28,64.43,75.15,61.51,56.82,38.58,43.6,35.99,55.58,67.14,53.3,59.79,68.54,41.55,60.91,69.54
P100508,Player_0509,28,Atlético Norte,España,GK,Derecho,18,1242,0.0,0.0,16,1452,67.22557218978946,18,8,22,5,0,0,1246.0,58.19651820322181,181.42627466317379,86.10161675710887,60.88899322499441,70.50666274710122,68,75,No,52.9,44.28,56.38,66.38,21.52,37.44,49.98,32.18,39.86,23.13,36.28,37.72,74.35,59.45,29.58,41.82,54.74,38.22,39.94,74.46,31.57,81.21,31.34,18.33,74.4,54.47,47.67,55.8,28.36,41.65,64.31,39.7,39.43,67.26,49.2,55.29,28.66,50.02,70.83,22.93,35.35,68.22,55.76,37.84,48.63,45.48,16.32,50.92,26.62,54.09,26.11,62.93,48.49,32.07,32.31,39.53,48.47,45.38,53.84,52.69,63.83,81.65,46.36,47.32,55.7,38.19,29.14,37.87,49.62,53.49,80.02
P100509,Player_0510,18,Deportivo Sol,Portugal,GK,Izquierdo,25,1625,0.0,1.0,28,1077,80.6032961327107,21,13,10,10,2,0,142.0,3.1020551108051193,180.58552265369985,87.90632022108164,60.19544812765899,74.82711671438099,58,67,No,65.34,29.33,83.33,83.5,42.49,64.95,32.06,25.41,78.99,61.91,52.35,61.32,40.02,51.61,53.65,28.39,67.36,43.32,32.44,75.38,68.58,46.91,31.26,58.02,51.16,83.01,70.24,43.26,72.03,70.43,23.9,58.91,68.35,44.01,31.62,95.31,74.04,54.41,18.46,44.42,80.15,70.79,46.65,43.15,72.66,47.12,48.92,57.28,59.66,34.3,60.1,35.85,70.31,45.75,55.21,7.74,63.42,65.5,43.06,30.26,29.78,50.87,34.1,49.86,52.6,54.29,72.44,70.49,53.21,60.92,56.86
P100510,Player_0511,31,Deportivo Sol,Perú,FWD,Derecho,21,1932,5.0,,21,1062,80.20730304825022,23,10,12,7,0,0,583.0,18.966567523013783,179.3338963964714,75.89632343246316,84.30755283366152,82.00523871529525,61,70,No,36.12,84.55,44.37,43.64,46.62,13.01,72.35,50.39,40.94,47.32,36.04,50.97,42.49,43.19,36.88,50.66,42.5,70.4,58.1,30.38,59.2,55.13,51.06,47.64,67.65,33.41,48.98,24.85,58.0,49.03,35.29,52.77,70.46,51.67,26.38,49.72,54.42,39.61,83.3,28.26,11.85,35.94,20.77,64.16,65.92,25.84,33.67,31.78,49.66,57.05,72.43,56.37,44.95,44.27,51.46,52.37,48.16,51.46,49.64,28.22,52.22,36.88,53.1,57.34,67.66,49.5,40.43,62.67,50.95,79.45,28.73
P100511,Player_0512,22,Porto Azul,Perú,MID,Derecho,21,1428,3.0,1.0,27,786,77.7153492892966,22,7,20,7,1,1,820.0,22.755754149748775,182.80747363991966,70.44460389392358,74.85651652798583,73.1730449373019,65,65,No,73.94,19.62,44.24,76.15,38.55,54.37,45.39,48.92,69.68,53.82,80.63,64.64,51.97,48.59,54.98,31.5,34.14,61.36,63.79,30.16,62.89,47.36,37.53,45.28,63.32,59.13,54.46,55.68,32.89,58.2,43.14,80.32,44.3,83.39,47.58,48.58,45.59,31.13,69.9,51.46,59.41,74.23,48.03,48.61,52.17,30.76,22.57,27.44,68.62,45.11,61.77,46.12,26.34,62.99,36.67,58.7,63.85,49.34,57.11,28.65,93.88,56.6,61.72,64.01,47.91,51.17,66.27,44.48,55.87,57.02,38.98
P100512,Player_0513,26,Universidad A,Francia,DEF,Izquierdo,23,1403,1.0,0.0,27,491,74.50162530285081,19,16,16,12,2,0,161.0,7.059051353370699,175.09244783322126,88.22977952839551,78.15825989181262,79.52188122244758,53,58,No,79.37,19.71,45.0,47.68,58.39,48.16,26.85,44.51,34.22,59.74,72.78,49.98,45.54,53.95,69.69,12.9,37.07,38.18,51.02,56.12,55.14,54.63,50.89,43.4,50.77,14.9,37.33,52.34,29.24,30.98,47.38,69.02,50.35,27.36,50.74,61.65,55.86,41.44,46.91,53.79,58.62,47.27,34.65,48.22,44.86,54.23,71.69,67.77,47.9,52.34,30.46,59.15,53.17,57.64,37.58,51.28,41.33,65.17,56.47,67.86,34.01,47.97,47.02,55.16,53.59,51.48,27.94,34.6,45.17,55.01,72.21
P100513,Player_0514,25,Deportivo Sol,Brasil,GK,Izquierdo,16,960,0.0,1.0,24,1336,74.41321988309349,19,10,14,17,0,0,2069.0,96.81185074067638,180.56820906075822,70.57602633625828,68.78323000751985,45.276657348918,61,68,No,43.46,60.27,50.86,55.85,44.41,51.01,58.49,43.39,36.18,29.3,49.17,52.84,62.71,60.98,49.72,52.93,75.87,59.64,53.84,35.23,42.76,26.53,54.23,38.68,34.36,55.08,65.85,39.89,44.89,45.36,71.16,32.49,11.95,56.06,10.8,34.53,79.29,48.85,55.33,63.21,27.7,53.95,23.07,38.36,48.8,35.77,48.09,62.49,37.44,57.82,34.8,67.3,60.58,60.14,62.86,81.38,53.51,36.41,59.15,52.74,53.27,54.71,24.73,36.15,28.8,84.41,79.26,86.15,76.18,48.59,32.97
P100514,Player_0515,25,Deportivo Sol,Portugal,DEF,Derecho,18,1440,0.0,0.0,31,1560,77.18329358390665,15,8,22,11,0,0,265.0,5.439300547004659,182.32984015493847,80.1492782250041,68.13411049320756,70.67407784569905,72,72,No,39.91,12.31,64.54,58.63,23.81,45.6,30.11,66.57,69.86,60.87,75.09,56.99,51.2,59.33,36.89,33.6,46.96,43.38,38.31,73.96,38.52,27.22,27.48,52.1,74.54,19.08,58.34,68.98,36.29,35.56,79.41,69.23,42.27,56.06,49.97,63.9,49.01,39.66,40.01,69.42,53.54,50.97,59.52,58.51,31.49,43.25,31.31,36.58,72.58,93.43,35.0,41.19,46.66,8.64,86.98,30.75,45.52,55.83,50.39,50.88,55.25,29.53,49.36,69.11,41.92,51.46,56.8,58.63,52.28,54.31,35.64
P100515,Player_0516,19,Independiente,Colombia,FWD,Izquierdo,24,2232,5.0,7.0,36,1116,79.28099169037648,27,13,16,7,2,0,249.0,3.4008502743843176,,77.43526819058077,88.27674610286107,74.81299639891282,68,75,No,50.46,45.11,53.89,46.24,65.01,56.79,42.36,43.29,30.95,20.72,63.99,44.66,31.74,56.67,39.18,48.96,30.62,59.74,51.32,57.5,43.58,53.71,28.17,84.12,56.22,75.61,46.01,34.25,42.63,49.34,48.25,77.92,37.16,40.93,60.7,26.2,49.39,52.13,56.5,55.23,79.82,36.73,40.33,59.14,53.4,55.27,28.92,82.72,56.77,26.27,59.17,33.45,63.94,30.27,65.09,31.69,35.39,52.07,40.83,41.68,27.05,45.05,63.26,78.18,62.41,60.27,24.67,49.57,40.23,27.34,30.92
P100516,Player_0517,27,Universidad A,Colombia,GK,Derecho,19,1501,,1.0,20,832,81.10591334318245,22,10,14,12,1,0,557.0,11.459264012848026,168.45884989823932,82.67229818366489,75.9655917982178,90.48216669999141,73,75,No,73.26,68.38,63.61,55.49,49.34,58.19,46.53,60.92,37.43,21.35,31.98,52.12,45.47,47.78,30.56,54.53,34.45,57.45,28.78,37.42,35.4,58.61,43.07,56.37,67.11,76.7,53.47,33.47,68.77,72.67,49.1,69.78,55.0,25.11,40.53,42.42,44.54,36.0,35.53,70.19,23.95,39.14,59.32,41.64,56.01,43.98,56.56,34.43,22.12,43.98,23.18,49.0,32.95,33.13,72.08,54.11,26.96,49.28,47.86,18.97,55.21,64.29,43.66,45.62,41.64,55.78,46.26,46.86,37.86,80.62,46.11
P100517,Player_0518,27,Atlético Norte,Perú,MID,Derecho,25,1875,2.0,1.0,21,1079,64.67718542147544,14,7,13,9,0,0,324.0,14.318604011886823,184.2052612621426,60.810961396989924,68.60662633324043,59.442523712719556,74,76,No,61.39,62.29,36.73,25.41,56.02,63.3,78.59,51.6,38.94,47.82,49.51,46.58,55.8,82.26,69.32,25.77,49.89,25.77,39.29,37.85,48.07,47.37,47.57,75.71,65.67,46.79,55.59,74.01,29.11,48.79,55.26,37.85,27.22,41.79,46.23,64.85,23.19,56.25,44.06,56.16,74.76,36.9,66.97,56.93,43.93,58.59,61.61,38.03,31.34,32.41,43.35,39.61,58.57,58.2,53.12,64.31,49.42,56.32,57.31,43.9,33.48,31.59,69.38,34.75,65.12,72.32,39.65,53.84,44.88,43.71,76.56
P100518,Player_0519,28,Rangers,España,FWD,Derecho,23,1748,0.0,3.0,18,959,86.8717731748569,18,12,13,6,0,0,253.0,9.18777916126228,175.11934739809016,61.34979530737482,79.87999934206404,71.68629908864717,82,88,Sí,35.29,29.49,27.34,49.03,59.44,49.23,67.82,51.92,84.45,53.23,86.93,50.23,60.61,52.39,55.68,40.29,58.07,31.24,48.7,41.75,44.08,64.82,55.94,21.74,63.25,50.17,63.2,51.99,30.55,71.24,62.14,51.56,33.11,56.12,54.36,34.23,48.92,22.08,22.28,33.17,50.86,37.0,65.77,38.61,44.32,66.4,43.19,50.23,64.74,78.94,63.4,56.76,82.42,30.52,81.2,53.42,56.44,33.28,31.24,42.63,49.3,49.76,53.7,41.55,56.8,26.54,71.66,41.29,52.48,44.64,49.63
P100519,Player_0520,26,,España,MID,Izquierdo,19,1577,3.0,,30,2089,77.43123134050032,20,6,17,12,1,0,91.0,2.940978515363269,,69.72295619651922,66.74513011853732,69.46445041741727,69,73,Sí,41.24,62.61,37.52,55.67,68.05,50.49,59.84,69.06,48.82,51.38,65.4,60.75,70.42,64.04,76.35,41.35,55.04,47.91,25.11,35.28,66.64,60.02,64.64,47.19,52.69,56.68,45.84,56.09,18.56,51.01,43.15,57.86,75.77,58.67,59.68,82.89,45.26,37.19,29.76,72.77,67.3,28.75,66.89,57.75,29.44,56.66,53.05,50.19,29.61,90.77,32.68,36.1,30.57,70.29,33.41,44.58,57.08,18.28,36.24,38.69,66.44,47.56,43.49,66.06,42.72,69.78,90.28,69.13,80.76,59.53,54.29
P100520,Player_0521,24,Independiente,Portugal,GK,Izquierdo,24,2040,1.0,1.0,17,1319,81.73849987320074,24,13,10,12,0,0,287.0,9.664109223812268,165.40072386119945,64.29633320715293,67.58640750293364,62.5503730581133,79,79,No,27.96,37.79,45.44,38.85,64.04,69.34,46.0,25.66,34.77,47.84,29.44,49.89,55.94,46.92,49.7,35.6,38.76,49.05,41.88,50.14,33.13,27.52,46.32,67.09,25.99,70.75,71.91,21.55,68.86,29.21,56.64,73.38,55.65,58.02,62.12,96.4,40.95,68.62,30.95,31.82,55.41,64.4,59.17,43.98,44.28,37.3,54.6,57.78,66.85,28.68,104.89,33.12,35.33,47.62,50.0,59.29,59.65,59.77,72.45,64.91,30.71,44.23,40.95,47.16,68.98,61.48,48.32,67.9,64.98,29.39,36.08
